int_no;x;y;rue_1;rue_2;street_1;street_2;date_;all_pedest;pi;fi;fli;fri;fti;cli;cri;cti;acc;ln_pi;ln_fi;ln_fli;ln_fri;ln_fti;ln_cli;ln_cri;ln_cti;tot_crossw;number_of_;avg_crossw;tot_road_w;median;green_stra;half_phase;any_ped_pr;ped_countd;lt_protect;lt_restric;lt_prot_re;parking;north_veh;north_ped;east_veh;east_ped;south_veh;south_ped;west_veh;west_ped;total_lane;of_exclusi;any_exclus;commercial;curb_exten;all_red_an;new_half_r;distdt;ln_distdt;traffic_10000;ped_100;borough;;
1543;301976.40625;5056941;Henri-Bourassa Est;Saint-Jean-Baptiste;Henri-Bourassa Est;Saint-Jean-Baptiste;17/11/2004;0;26.2212028503418;28020.033203125;3657.62670898438;6109.4423828125;18252.96484375;19911.6953125;40406.8125;197329.03125;0;3.26656794548035;10.2406749725342;8.20456981658936;8.71759128570557;9.81208324432373;9.89906311035156;10.6067543029785;12.1926279067993;120.599998474121;4;30.2000007629395;83.0999984741211;1;1;0;1;1;1;0;1;0;5009.14013671875;11.2376575469971;9169.1884765625;7.49177217483521;3818.40161132812;7.49177217483521;10023.3037109375;0;8;4;1;5;0;0;0;16938.14453125;9.73732376098633;2.80200338363647;0.262212038040161;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
8206;296826.65625;5041771.5;Côte-Sainte-Catherine;Outremont;C¶te-Sainte-Catherine;Outremont;16/09/2009;0;466.237670898438;22370.64453125;861.631469726562;222.416809082031;21286.59765625;15081.828125;36453.9453125;3861453.5;0;6.14469623565674;10.0155048370361;6.75882816314697;5.40455293655396;9.96583271026611;9.62124633789062;10.5038051605225;15.1665544509888;29.6000003814697;2;14.8000001907349;42.5999984741211;0;1;0;1;1;1;1;1;0;1084.04833984375;284.834625244141;10382.56640625;17.5038032531738;0;0;10904.0302734375;163.89924621582;4;0;0;0;1;0;0;2873.0390625;7.96312570571899;2.23706436157227;4.66237688064575;Outremont;;
1220;287627.90625;5043626.5;Gouin;Grenet;Gouin;Grenet;27/11/2008;0;809.374450683594;17943.97265625;2708.5927734375;1870.56506347656;13364.814453125;435689.5625;674070.1875;5726634.5;0;6.69626188278198;9.79500961303711;7.90418386459351;7.53399610519409;9.50038146972656;12.9846849441528;13.4210891723633;15.5606393814087;58.2999992370605;3;19.3999996185303;45.9000015258789;0;1;1;1;1;1;1;1;1;0;0;7358.646484375;329.988372802734;2866.74536132812;380.882110595703;7718.580078125;98.5039901733398;3;0;0;0;0;0;1;12107.2724609375;9.40156173706055;1.79439723491669;8.0937442779541;Ahuntsic-Cartierville;;
1397;291917.1875;5046056;Lajeunesse;Prieur;Lajeunesse;Prieur;21/10/2003;0;746.593688964844;15789.2978515625;2884.34423828125;34.8110504150391;12870.142578125;722304.5625;5731.064453125;2710165.25;0;6.61552095413208;9.66708755493164;7.96705293655396;3.54993510246277;9.46266460418701;13.4902019500732;8.65365695953369;14.8125200271606;41;3;13.6999998092651;36.0999984741211;0;0;1;1;1;0;0;0;0;0;45.9442291259766;0;0;14073.6103515625;164.633483886719;1715.6875;536.015991210938;2;0;0;3;0;0;1;9367.1396484375;9.14496326446533;1.57892978191376;7.4659366607666;Ahuntsic-Cartierville;;
1436;294616.75;5045782.5;Christophe-Colomb;Jacques-Casault;Christophe-Colomb;Jacques-Casault;06/02/2004;0;225.066589355469;38596.55078125;3316.29711914062;2012.00390625;33268.25;269186.34375;93355.546875;5804512;0;5.41639614105225;10.5609178543091;8.10660362243652;7.60688591003418;10.4123592376709;12.5031585693359;11.4441709518433;15.574146270752;72;4;18;54.7000007629395;1;0;1;1;1;1;0;1;1;15277.1923828125;82.6775207519531;3228.564453125;32.1523704528809;20003.0625;91.8639144897461;87.7327270507812;18.37278175354;4;0;0;0;0;0;1;7234.6640625;8.88663959503174;3.85965514183044;2.25066590309143;Ahuntsic-Cartierville;;
670;300398.71875;5043769.5;Iberville;Rouen;Iberville;Rouen;26/05/2009;0;1061.17431640625;14399.5712890625;2202.56909179688;0;12197.0029296875;617415.6875;0;9976235;0;6.9671311378479;9.57495403289795;7.69738006591797;0;9.40894603729248;13.3332977294922;0;16.1157169342041;40.2999992370605;3;13.3999996185303;36.0999984741211;0;0;1;1;1;1;0;1;0.5;13057.0361328125;513.86376953125;1342.53588867188;243.249130249023;0;304.061401367188;0;0;2;0;0;2;0;0;1;3727.77001953125;8.22356510162354;1.43995714187622;10.6117429733276;Ville-Marie;;
1553;295312.65625;5042831;Beaumont;Outremont;Beaumont;Outremont;18/09/2003;0;575.813354492188;17842.193359375;509.776947021484;464.351287841797;16868.064453125;140910.453125;43323.73828125;6334472;0;6.35578393936157;9.78932094573975;6.23397302627563;6.14064121246338;9.73317718505859;11.8558797836304;10.676456451416;15.6615171432495;38.0999984741211;3;12.6999998092651;31.8999996185303;0;0;0;0;0;1;0;1;0;948.891723632812;21.4588813781738;7500.28271484375;278.965484619141;0;178.824020385742;9393.0185546875;96.5649719238281;1;0;0;0;0;0;0;4719.9169921875;8.45954608917236;1.78421938419342;5.75813341140747;Villeray-Saint-Michel-Parc-Extension;;
12455;289185.84375;5039685;Cavendish;Dr.Frédéric-Philip;Cavendish;Dr.FrÚdÚric-Philip;18/02/2009;1;197.863708496094;27464.58203125;4006.43896484375;3333.07006835938;20125.072265625;266900.6875;141722.203125;1649694.625;0;5.28757810592651;10.2206525802612;8.29565811157227;8.11164855957031;9.90972232818604;12.4946317672729;11.8616237640381;14.3161010742188;130.600006103516;4;32.7000007629395;99.8000030517578;1;0;0;1;1;1;0;1;0;6594.37060546875;37.5941047668457;1082.87841796875;29.6795558929443;17478.037109375;43.5300140380859;2309.29614257812;87.0600280761719;6;2;1;0;0;0;0;10075.90625;9.21790218353271;2.74645829200745;1.97863709926605;Saint-Laurent;;
718;300980.53125;5041922;Notre-Dame;Panet/Ville-Marie;Notre-Dame;Panet/Ville-Marie;18/06/2009;0;286.726318359375;17500.77734375;1516.40515136719;4446.90380859375;11537.4677734375;95723.953125;37065.23828125;2282189.25;0;5.65852785110474;9.77000141143799;7.32409811019897;8.39996337890625;9.35335540771484;11.4692239761353;10.520435333252;14.640645980835;68.5;3;22.7999992370605;39.7000007629395;1;0;0;0;1;1;0;1;0;383.668762207031;81.6836547851562;0;8.33506679534912;4982.212890625;1.66701304912567;12134.89453125;195.040573120117;6;1;1;1;0;0;0;2426.35791015625;7.79414653778076;1.75007772445679;2.86726307868958;Ville-Marie;;
909;301138.375;5047693;Assomption;Métro;Assomption;MÚtro;17/06/2009;0;901.523376464844;10983.6689453125;0;1.84444499015808;10981.82421875;0;0;9900371;0;6.80408620834351;9.30416488647461;0;0.612178027629852;9.30399703979492;0;0;16.1080837249756;40.5999984741211;2;20.2999992370605;40.5999984741211;0;0;0;0;0;0;1;1;1;6094.0458984375;751.55029296875;0;0;4889.623046875;149.973037719727;0;0;6;0;0;1;0;0;0;7704.6748046875;8.94958209991455;1.09836685657501;9.01523399353027;Mercier-Hochelaga-Maisonneuve;;
2179;293008.8125;5033593;Saint-Jacques;Sortie A-20 (int. Nord);Saint-Jacques;Sortie A-20 (int. Nord);18/08/2009;0;237.782287597656;17521.880859375;6178.16943359375;1541.69787597656;9802.0126953125;763498.9375;315327.8125;1150702.125;0;5.47135591506958;9.77120590209961;8.7287769317627;7.3406400680542;9.19034290313721;13.5456666946411;12.6613683700562;13.955883026123;69;4;17.2999992370605;33.7000007629395;0;1;0;1;1;1;1;1;0;3464.5537109375;11.721661567688;7393.70263671875;13.3961849212646;6663.6240234375;6.69809293746948;0;205.966354370117;3;1;1;2;0;0;0;9104.2060546875;9.11649131774902;1.7521880865097;2.37782287597656;Lachine;;
1600;289071;5044089.5;Salaberry;Bretelle est A-15;Salaberry;Bretelle est A-15;21/09/2004;0;118.346893310547;34028.0078125;10439.494140625;7038.7119140625;16549.802734375;72.3805541992188;20556.078125;243741.515625;0;4.77362012863159;10.4349393844604;9.25335121154785;8.85918045043945;9.71412944793701;4.28193807601929;9.93091201782227;12.4038639068604;78;4;19.5;110.300003051758;1;0;0;0;0;1;1;1;0;5.04567193984985;0;11650.4560546875;14.3450784683228;3663.15747070312;104.001815795898;18709.349609375;0;5;2;1;0;1;0;0;10885.7490234375;9.29520988464355;3.40280079841614;1.18346893787384;Ahuntsic-Cartierville;;
470;296374.65625;5047304;Jarry;Joseph-Guibord;Jarry;Joseph-Guibord;02/04/2004;0;324.024566650391;25900.150390625;3174.54272460938;2898.26000976562;19827.34765625;418390.6875;352885.5;2796568;0;5.78081893920898;10.1620044708252;8.0629186630249;7.97186613082886;9.89481830596924;12.9441709518433;12.7738990783691;14.8439035415649;42.5;3;14.1999998092651;38.7000007629395;0;0;0;0;1;0;1;1;0;3694.60424804688;160.106262207031;13017.7919921875;129.609832763672;0;22.8723220825195;9187.7548828125;11.4361610412598;2;0;0;0;0;0;0;7640.63916015625;8.94123649597168;2.59001493453979;3.24024558067322;Villeray-Saint-Michel-Parc-Extension;;
1059;297213.40625;5054035.5;Maurice-Duplessis;face à Canadian Tire;Maurice-Duplessis;face Ó Canadian Tire;26/05/2009;0;527.546508789062;18773.40234375;1546.95483398438;1574.5791015625;15651.8681640625;161213.46875;249544.890625;3763444.25;0;6.26823711395264;9.84019565582275;7.34404420852661;7.36174297332764;9.65834617614746;11.9904851913452;12.427393913269;15.1408452987671;83.3000030517578;4;20.7999992370605;71.3000030517578;1;0;1;1;1;0;0;0;0;1257.82165527344;159.632232666016;8333.298828125;53.2107467651367;200.735809326172;127.705787658691;8981.5458984375;186.997756958008;6;0;0;0;0;0;1;13960.6015625;9.54399490356445;1.87734019756317;5.27546501159668;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
1319;305493.375;5061944;91 e Avenue;Sherbrooke;91 e Avenue;Sherbrooke;20/10/2004;0;176.389297485352;20036.4765625;267.287506103516;2899.8173828125;16869.37109375;12801.921875;35292.30859375;2512870.25;0;5.17269277572632;9.90530967712402;5.58832502365112;7.97240304946899;9.73325538635254;9.457350730896;10.4714202880859;14.7369356155396;98.0999984741211;4;24.5;70.9000015258789;1;0;0;0;0;0;0;0;0;0;11.5036497116089;9370.1923828125;23.0072994232178;252.15803527832;15.3381986618042;10414.126953125;126.540145874023;7;1;1;0;0;0;0;22600.306640625;10.0257186889648;2.00364756584167;1.76389300823212;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
8872;287098.09375;5041361;Henri-Bourassa;Marette;Henri-Bourassa;Marette;22/04/2009;0;129.729064941406;35976.3359375;930.6416015625;498.557983398438;34547.13671875;57042.66796875;47176.50390625;964431.0625;0;4.86544799804688;10.4906167984009;6.83587408065796;6.21171998977661;10.4500799179077;10.9515552520752;10.7616510391235;13.7792940139771;69.3000030517578;3;23.1000003814697;62.4000015258789;1;1;0;1;1;1;1;1;0;545.481079101562;101.812690734863;16902.09375;27.9163837432861;0;0;18528.76171875;0;7;1;1;0;0;0;0;12202.29296875;9.40937900543213;3.59763360023499;1.29729068279266;Saint-Laurent;;
8847;287738.1875;5041784.5;Duchesne;Henri-Bourassa;Duchesne;Henri-Bourassa;09/04/2009;1;298.912414550781;34090.5234375;1454.41015625;1493.14282226562;31142.970703125;129792.5234375;151450.3125;5610387.5;0;5.70015096664429;10.4367752075195;7.28235578536987;7.30863809585571;10.3463439941406;11.7736921310425;11.9280128479004;15.5401296615601;70.0999984741211;4;17.5;63.4000015258789;0;0;0;1;1;0;0;0;0;1179.40856933594;108.843101501465;15690.587890625;95.8469161987305;284.684814453125;9.74714374542236;16935.841796875;84.4752426147461;6;0;0;2;0;0;0;11614.44140625;9.36000442504883;3.40905237197876;2.98912405967712;Saint-Laurent;;
17675;287563.71875;5033852.5;56 e Avenue;Victoria;56 e Avenue;Victoria;02/06/2009;0;534.863586425781;9985.1533203125;1054.40026855469;687.259216308594;8243.4931640625;127929.4453125;142822.859375;890842.8125;0;6.28201198577881;9.20885467529297;6.96072721481323;6.53271198272705;9.01717853546143;11.7592344284058;11.8693599700928;13.6999225616455;90.4000015258789;4;22.6000003814697;52.2000007629395;1;0;0;0;0;0;0;0;0.5;285.755157470703;299.389068603516;5944.7919921875;8.40980529785156;0;127.829032897949;3754.60546875;99.2356948852539;5;0;0;0;0;0;0;13307.998046875;9.49612045288086;0.99851530790329;5.34863567352295;Lachine;;
7733;299201.875;5036940;Atwater;Henri-Duhamel / Joseph;Atwater;Henri-Duhamel / Joseph;17/09/2009;0;64.5415649414062;12128.2939453125;2995.50903320312;2886.27856445312;6246.50634765625;29505.2890625;49028.79296875;324494.0625;1;4.16730880737305;9.40329647064209;8.00486946105957;7.96772289276123;8.73977756500244;10.2923250198364;10.800163269043;12.6900234222412;61.5999984741211;3;20.5;47;1;0;0;0;0;1;1;1;0;6185.41162109375;9.44510746002197;0;0;2908.49487304688;42.5029792785645;3034.3876953125;12.5934762954712;5;1;1;4;0;0;0;3284.2919921875;8.0969066619873;1.21282935142517;0.645415663719177;Sud-Ouest;;
16193;289827.4375;5041394;Lucien-Thimens Place;Marcel-Laurin;Lucien-Thimens Place;Marcel-Laurin;01/04/2009;0;223.3310546875;43403.87109375;4682.53466796875;3511.41235351562;35209.92578125;556463.8125;116165.796875;3295719;0;5.40865516662598;10.6783037185669;8.45159530639648;8.16377353668213;10.4690828323364;13.2293567657471;11.6627740859985;15.0081348419189;45.2000007629395;2;22.6000003814697;59.9000015258789;1;1;1;1;1;1;1;1;0;19570.845703125;93.6019897460938;0;0;19805.4609375;0;4027.56640625;129.729064941406;6;2;1;2;1;0;1;9492.2529296875;9.15823173522949;4.34038734436035;2.23331046104431;Saint-Laurent;;
12457;288290.21875;5040627;Cavendish;Poirier;Cavendish;Poirier;08/04/2009;0;47.6220664978027;12612.5400390625;2518.20654296875;2807.56567382812;7286.76708984375;44023.69921875;30876.306640625;141600.140625;1;3.8632960319519;9.4424467086792;7.83130216598511;7.94007301330566;8.89381504058838;10.6924829483032;10.3377437591553;11.8607616424561;109.5;4;27.3999996185303;92.3000030517578;1;0;0;0;1;0;0;0;0;3051.95703125;0;2426.3154296875;3.2842800617218;4551.541015625;11.4949808120728;2582.72583007812;32.8428039550781;4;2;1;1;0;0;0;10964.5263671875;9.3024206161499;1.26125395298004;0.476220667362213;Saint-Laurent;;
916;301664.28125;5050481.5;Boucherville;Curatteau (pl) inter. Est;Boucherville;Curatteau (pl) inter. Est;26/01/2009;1;656.256958007812;27507.267578125;4505.53857421875;215.071975708008;22786.65625;1427244;56336.1953125;12695273;0;6.4865517616272;10.2222051620483;8.41306304931641;5.37097311019897;10.0339298248291;14.1712560653687;10.9390926361084;16.3567409515381;65.5;4;16.3999996185303;49;1;0;0;1;1;0;1;1;0;0;455.145935058594;184.347412109375;91.0291900634766;24094.64453125;105.84789276123;3228.27416992188;4.23391580581665;3;1;1;0;0;0;0;10538.40234375;9.26278114318848;2.7507266998291;6.5625696182251;Mercier-Hochelaga-Maisonneuve;;
13805;291856.03125;5040994;Dion;Sainte-Croix;Dion;Sainte-Croix;03/09/2009;0;358.9140625;18496.990234375;1627.35009765625;1162.65734863281;15706.9833984375;399863.125;87137.359375;247256.890625;0;5.8830828666687;9.82536315917969;7.39470815658569;7.05846405029297;9.66186141967773;12.8988780975342;11.3752412796021;12.4181833267212;44.0999984741211;3;14.6999998092651;36.7000007629395;0;0;0;0;0;0;1;1;0;8806.9443359375;1.57418394088745;1.85136497020721;69.2641143798828;8631.0654296875;14.1676597595215;1057.12951660156;273.908111572266;4;0;0;2;0;0;0;7431.287109375;8.91345405578613;1.84969902038574;3.58914065361023;Saint-Laurent;;
8755;281368.5;5041014;2 e Rue;Gouin;2 e Rue;Gouin;17/03/2009;0;313.309356689453;19973.080078125;343.180053710938;259.291595458984;19370.607421875;36168.08203125;20405.966796875;4339656;0;5.74719095230103;9.90214061737061;5.83825492858887;5.55795288085938;9.8715124130249;10.4959316253662;9.92358303070068;15.2833061218262;56.9000015258789;4;14.1999998092651;35.7000007629395;0;0;0;0;1;0;0;0;0;0;0;8232.5078125;65.6939010620117;196.375259399414;89.2763214111328;11544.1962890625;158.339141845703;4;0;0;1;0;0;0;17896.263671875;9.7923469543457;1.99730801582336;3.13309359550476;Pierrefonds-Roxboro;;
854;298877.625;5046507;Bourbonnière;Rosemont;BourbonniÞre;Rosemont;13/04/2004;0;732.788452148438;21207.220703125;2786.8125;1546.46984863281;16873.939453125;372510;366962.40625;6244963.5;0;6.59685707092285;9.96209716796875;7.93265390396118;7.34372997283936;9.7335262298584;12.8280191421509;12.8130149841309;15.6472864151001;57.2999992370605;3;19.1000003814697;35;1;0;1;1;1;0;1;1;1;0;0;9167.9794921875;236.860916137695;4322.72607421875;362.693267822266;7716.51513671875;133.234268188477;6;0;0;0;0;0;1;6294.0068359375;8.74735355377197;2.12072205543518;7.32788467407227;Rosemont-La-Petite-Patrie;;
1711;295567.96875;5046267;Crémazie;De Lorimier inter. Nord;CrÚmazie;De Lorimier inter. Nord;03/10/2003;0;228.730102539062;27302.435546875;7196.9404296875;1179.0732421875;18926.421875;328164.53125;59622.36328125;1368133.875;0;5.43254280090332;10.2147312164307;8.88141059875488;7.07248401641846;9.84831428527832;12.7012701034546;10.9957857131958;14.1289577484131;61.0999984741211;3;20.3999996185303;56.9000015258789;1;0;0;0;0;1;1;1;0;1694.59875488281;55.2107124328613;19421.53125;35.4925994873047;6186.30615234375;114.365043640137;0;23.6617336273193;4;1;1;0;0;0;0;7074.98486328125;8.86432075500488;2.73024344444275;2.2873010635376;Villeray-Saint-Michel-Parc-Extension;;
97;292436.65625;5039710;Décarie;Ferrier inter. Ouest;DÚcarie;Ferrier inter. Ouest;21/01/2009;0;411.462463378906;17166.583984375;1675.20336914062;1602.92309570312;13888.45703125;140132.546875;245155.71875;3021027.25;0;6.01971817016602;9.75072002410889;7.42368984222412;7.37958383560181;9.5388126373291;11.8503437042236;12.4096488952637;14.9211082458496;53.9000015258789;4;13.5;45.0999984741211;0;0;0;0;0;1;1;1;0;11424.546875;84.9349060058594;3084.67016601562;5.66232681274414;0;145.333068847656;2657.36572265625;175.532150268555;3;0;0;1;0;0;0;6830.02783203125;8.8290843963623;1.71665835380554;4.11462450027466;C¶te-des-Neiges-Notre-Dame-de-Graces;;
8855;284874.25;5039471;Halpern;Henri-Bourassa;Halpern;Henri-Bourassa;23/03/2009;0;107.88996887207;35985.4140625;3518.65405273438;1888.79260253906;30577.966796875;136640.96875;64021.6015625;2199370.5;0;4.68111181259155;10.4908685684204;8.16583442687988;7.54369306564331;10.3280353546143;11.8251123428345;11.0669755935669;14.6036815643311;71.6999969482422;3;23.8999996185303;59.5999984741211;0;0;0;0;0;1;1;1;0;0;0;14987.900390625;32.1777076721191;3699.3037109375;35.963321685791;17298.208984375;39.7489356994629;6;1;1;1;0;0;0;14392.763671875;9.57448101043701;3.5985414981842;1.07889974117279;Saint-Laurent;;
1332;305279.8125;5058189;43 e Avenue;Notre-Dame;43 e Avenue;Notre-Dame;13/02/2009;0;298.042419433594;16706.107421875;724.953735351562;890.105895996094;15091.048828125;40381.55078125;89908.3125;2355367.25;0;5.69723606109619;9.72352981567383;6.58610820770264;6.79133987426758;9.62185668945312;10.6061277389526;11.4065456390381;14.6722068786621;75;4;18.7999992370605;51.2000007629395;0;0;0;0;0;0;0;0;1;930.857727050781;62.8524856567383;6951.4052734375;40.549991607666;40.7518348693848;79.0724792480469;8783.0927734375;115.56746673584;4;0;0;1;0;0;0;18950.806640625;9.84960174560547;1.67061078548431;2.98042416572571;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
123;293458.6875;5038496.5;MacDonald;Van Horne;MacDonald;Van Horne;26/08/2009;0;353.981781005859;22249.6953125;371.311737060547;3755.66333007812;18122.720703125;9622.923828125;334839.4375;2886319;0;5.86924505233765;10.0100841522217;5.91704177856445;8.23101997375488;9.80492210388184;9.17190265655518;12.7214059829712;14.8754930496216;53.5999984741211;4;13.3999996185303;44.5;0;0;0;0;0;0;1;1;0;4832.85400390625;184.540252685547;7695.048828125;57.0397148132324;0;13.4211101531982;9721.7919921875;98.9806823730469;4;1;1;0;0;0;0;6040.83984375;8.70629787445068;2.22496962547302;3.53981781005859;Hampstead;;
1581;297872.21875;5043817.5;Brébeuf;Saint-Grégoire;BrÚbeuf;Saint-GrÚgoire;16/03/2004;0;209.186477661133;20765.044921875;6104.5869140625;1658.68395996094;13001.7734375;23218.126953125;19884.140625;200618.203125;1;5.34322595596313;9.94102573394775;8.71679592132568;7.41378021240234;9.47284126281738;10.0526885986328;9.89767837524414;12.2091588973999;41.7000007629395;3;13.8999996185303;33.2000007629395;0;0;1;1;0;0;1;1;0;0;0;5800.14501953125;11.4101705551147;7773.76904296875;193.972915649414;7191.1298828125;3.80339002609253;2;0;0;0;0;0;1;3847.39306640625;8.25515079498291;2.07650446891785;2.09186482429504;Plateau-Mont-Royal;;
1464;293617.03125;5047558.5;Lorimier;Port-Royal;Lorimier;Port-Royal;06/11/2003;0;619.17138671875;14307.736328125;4276.95751953125;4376.07568359375;5654.70263671875;264598.84375;770948.6875;1430024.25;0;6.42838191986084;9.56855583190918;8.36099720001221;8.38390827178955;8.64024257659912;12.485969543457;13.5553770065308;14.1732015609741;58;4;14.5;45.5;0;0;0;0;0;0;1;1;1;1556.15832519531;96.9786529541016;4916.27099609375;298.395843505859;4628.82763671875;37.2994804382324;3206.47924804688;186.497406005859;3;0;0;0;0;0;0;9246.166015625;9.13196468353271;1.4307736158371;6.19171380996704;Ahuntsic-Cartierville;;
